Year,ID,Name,Nationality,Age,Height,Weight,Preferred Foot,Body Type,Skill Moves,Weak Foot,Finishing,ShotPower,Positioning,Crossing,Marking,StandingTackle,SlidingTackle,Interceptions,ShortPassing,Vision,BallControl,LongPassing,Stamina,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Value,Wage,Contract Valid Until,AttackingScore,DefendingScore,FieldingScore,GoalkeepingScore
24,247820,Sondre Fosnæss Hanssen,Norway,22,186,82,Right,Normal (185+),2,3,29,49,34,37,60,63,61,59,57,36,53,52,58,6,14,10,15,13,700000.0,750.0,2024.0,43.300000000000004,61.95,51.29999999999999,17.05
24,250831,Coniah Boyce-Clarke,Jamaica,20,183,79,Right,Normal (170-185),1,3,5,47,5,9,8,13,13,15,36,38,18,34,20,63,59,63,56,61,625000.0,650.0,2025.0,19.950000000000003,18.849999999999998,30.45,58.95
24,251016,Tomás Alejandro Ahumada Oteíza,Chile,22,181,74,Right,Lean (170-185),1,2,10,44,8,22,9,20,17,15,43,41,33,33,44,66,54,58,62,65,650000.0,500.0,2024.0,27.300000000000004,21.55,37.8,60.39999999999999
24,251219,Darragh Burns,Republic of Ireland,20,176,72,Left,Lean (170-185),3,3,58,59,57,59,43,44,41,35,57,59,62,52,68,10,6,11,11,9,725000.0,3000.0,2024.0,65.2,42.75,58.849999999999994,13.55
24,251625,Ulrick Brad Eneme Ella,Gabon,22,184,75,Right,Normal (170-185),3,2,51,61,57,52,49,39,44,32,62,60,66,55,33,13,10,8,9,12,725000.0,1000.0,2025.0,64.2,44.0,58.599999999999994,15.100000000000001
24,253369,Jakob Axel Krister Voelkerling-Persson,Sweden,22,192,81,Right,Normal (185+),2,3,22,40,39,25,56,61,59,56,57,48,55,56,61,6,5,12,5,12,700000.0,750.0,2026.0,41.15,60.550000000000004,54.0,14.150000000000002
24,253736,Ricardo Azevedo Alves,Switzerland,21,177,68,Left,Lean (170-185),3,3,40,54,55,58,46,50,49,45,61,62,69,59,63,6,7,15,14,8,725000.0,1000.0,2025.0,61.60000000000001,46.55,62.900000000000006,12.7
24,255056,Giannis Sardelis,Greece,22,171,66,Right,Normal (170-185),2,4,57,61,55,53,41,32,33,28,62,54,62,54,63,11,9,6,11,10,725000.0,500.0,2024.0,63.8,37.25000000000001,59.1,13.7
24,257158,Johan Karlsson,Sweden,22,172,68,Right,Normal (170-185),2,3,41,52,51,54,55,57,56,57,60,55,61,57,71,14,13,9,11,13,700000.0,650.0,2025.0,56.050000000000004,56.24999999999999,59.400000000000006,16.85
24,257811,Damian Daniel Isac,Romania,22,180,70,Right,Lean (170-185),2,4,51,60,60,41,52,55,54,58,64,62,61,62,70,15,13,10,7,7,725000.0,1000.0,2024.0,61.35000000000001,56.49999999999999,61.49999999999999,15.600000000000001
24,258239,Mateusz Kochalski,Poland,22,190,88,Right,Normal (185+),1,2,12,44,7,13,9,14,12,14,24,41,21,23,34,61,62,59,63,60,650000.0,500.0,2025.0,24.000000000000004,19.9,28.899999999999995,59.89999999999999
24,258282,Diego Alexandre Segovia Hernández,Uruguay,23,191,80,Right,Lean (185+),1,2,4,47,10,11,13,16,14,12,23,38,14,20,28,60,61,63,62,63,625000.0,2000.0,2024.0,20.0,22.599999999999998,25.7,61.2
24,258907,Silvan Jeremy Wallner,Switzerland,21,185,76,Right,Normal (185+),2,3,38,43,42,53,58,64,64,59,56,46,55,52,69,12,10,12,8,5,700000.0,1000.0,2025.0,49.1,61.050000000000004,54.5,15.5
24,259673,Max Bruns,Netherlands,20,183,67,Right,Normal (170-185),2,3,39,57,51,48,64,61,60,61,68,57,51,66,72,9,14,14,8,6,675000.0,1000.0,2024.0,54.45000000000001,60.9,62.1,14.850000000000001
24,260612,Victor Karlsson,Sweden,22,176,69,Left,Lean (170-185),3,3,56,59,57,53,42,44,40,39,60,58,62,56,60,8,14,9,12,5,725000.0,650.0,2023.0,63.39999999999999,44.49999999999999,58.9,13.8
24,260683,Bastian Allgeier,Germany,21,194,82,Right,Normal (185+),2,3,30,28,39,54,60,60,58,56,55,43,56,42,69,14,7,7,15,10,700000.0,500.0,2025.0,43.99999999999999,59.25,52.4,15.75
24,263062,Nils Reichmuth,Switzerland,21,175,70,Left,Lean (170-185),3,3,55,55,63,56,29,42,41,42,67,64,59,62,65,9,7,14,13,9,725000.0,2000.0,2025.0,62.599999999999994,41.650000000000006,62.050000000000004,14.0
24,263101,Kelvin Ehibhatiomhan,England,20,191,82,Right,Lean (185+),2,3,62,61,59,29,13,15,19,16,50,45,58,28,55,14,6,14,10,11,725000.0,1000.0,2024.0,60.15,28.1,49.050000000000004,17.200000000000003
24,263388,Paris Polykarpou,Cyprus,22,182,74,Right,Lean (170-185),2,3,29,47,37,41,63,62,57,55,63,43,64,58,72,7,5,11,12,12,700000.0,500.0,2024.0,46.550000000000004,58.85000000000001,56.80000000000001,13.950000000000001
24,263436,Guillermo Balzi,Argentina,21,175,64,Left,Normal (170-185),3,3,59,65,56,48,50,52,53,52,67,61,65,64,62,11,6,9,7,12,725000.0,2000.0,2023.0,65.15,53.449999999999996,63.35,13.900000000000002
24,263498,Laureano Imanol Martínez Lezcano,Argentina,21,188,85,Right,Normal (185+),1,3,8,44,6,11,7,11,10,12,25,51,17,24,23,63,62,59,61,64,650000.0,1000.0,2026.0,21.4,19.150000000000002,26.950000000000003,61.3
24,263844,Noah Botić,Australia,21,183,74,Right,Normal (170-185),2,3,69,61,67,34,24,23,20,26,51,56,64,37,47,10,14,8,6,8,750000.0,650.0,2025.0,66.2,31.85,53.400000000000006,14.600000000000001
24,264099,Luca Everink,Netherlands,22,179,76,Right,Normal (170-185),2,3,31,31,47,47,56,63,62,59,55,36,54,49,63,12,11,14,8,14,700000.0,1000.0,2026.0,45.400000000000006,60.65000000000001,51.95000000000001,17.8
24,264147,Jeremías Nicolás Palavecino,Argentina,20,186,75,Left,Lean (185+),3,3,60,65,58,60,38,59,57,29,64,62,64,62,52,6,12,12,14,12,725000.0,2000.0,2024.0,67.7,45.650000000000006,59.50000000000001,15.3
24,264435,Lucas Halangk,Germany,19,184,74,Right,Lean (170-185),2,3,46,56,49,54,58,59,54,60,54,51,56,56,70,12,8,12,8,9,675000.0,500.0,2025.0,57.35,58.20000000000001,55.95,15.200000000000001
24,265535,Rick Meissen,Netherlands,21,193,84,Right,Normal (185+),2,3,30,41,26,29,59,60,59,61,55,30,47,48,64,8,9,14,9,12,700000.0,1000.0,2025.0,39.25000000000001,62.14999999999999,48.85,16.25
24,265750,Felix Bernd Wienand,Germany,21,189,80,Right,Normal (185+),1,3,5,41,8,12,8,10,12,9,19,22,14,22,22,61,56,54,59,64,650000.0,550.0,2024.0,18.3,18.950000000000003,23.5,59.0
24,267785,Robin Voisine,France,21,188,77,Left,Normal (185+),2,2,28,42,29,30,50,65,63,54,40,26,49,29,34,6,14,8,14,11,700000.0,3000.0,2025.0,38.6,59.85,37.45,17.200000000000003
24,270064,Ilario Monterisi,Italy,21,190,82,Right,Normal (185+),2,3,26,43,32,47,61,66,63,62,53,34,51,41,55,12,9,9,13,10,700000.0,1000.0,2027.0,42.05,63.35000000000001,47.75,16.55
24,270554,Felix Keidel,Germany,20,178,70,Right,Lean (170-185),2,3,34,53,50,57,56,58,54,53,67,60,66,60,69,9,5,8,15,7,725000.0,1000.0,2024.0,57.7,54.4,62.699999999999996,13.3
24,270955,Nelson Quiñónes,Colombia,20,175,67,Right,Lean (170-185),3,4,49,62,58,60,44,45,23,30,58,54,63,41,45,11,6,9,9,8,725000.0,1000.0,2025.0,64.7,40.45,55.24999999999999,12.600000000000001
24,273611,Facundo Ezequiel Silvera Andreoli,Uruguay,21,172,66,Right,Normal (170-185),3,3,62,54,59,57,22,30,33,25,56,56,60,52,47,9,12,10,14,11,725000.0,500.0,2024.0,64.95000000000002,30.9,56.55,14.450000000000001
24,274119,Alan Riquelme,Chile,19,176,67,Left,Normal (170-185),2,4,49,44,53,55,56,63,57,55,56,52,56,51,64,10,10,10,11,11,675000.0,500.0,2025.0,54.400000000000006,56.80000000000001,56.20000000000001,14.85
24,276007,Panos Katseris,Greece,21,175,70,Right,Normal (170-185),3,4,50,62,52,61,35,38,37,39,60,51,61,57,51,8,15,6,6,12,725000.0,600.0,2025.0,62.1,42.8,56.099999999999994,15.8
24,276272,Noah Ganaus,Germany,22,195,80,Right,Lean (185+),2,3,65,60,63,30,22,15,19,17,52,59,58,40,60,11,13,9,9,14,750000.0,1000.0,2025.0,62.599999999999994,29.400000000000002,53.80000000000001,17.6
24,276413,Tiago Estevão,Germany,21,193,80,Right,Normal (185+),1,3,9,44,6,12,9,11,12,10,21,29,18,16,17,62,62,58,63,64,650000.0,500.0,2025.0,19.850000000000005,18.650000000000006,21.049999999999997,61.25
24,276663,Jordi Wegmann,Germany,21,186,75,Left,Lean (185+),2,3,43,53,54,56,60,61,56,57,53,56,60,55,70,10,12,14,6,8,700000.0,500.0,2025.0,59.400000000000006,58.300000000000004,58.0,14.400000000000002
24,277652,Jesús Belza Medina,Spain,19,168,63,Right,Lean (170-),2,3,44,60,54,56,55,60,54,57,55,45,51,47,60,12,10,6,9,7,675000.0,900.0,2026.0,56.8,54.0,52.550000000000004,13.65
24,277827,Enrique Bartual González,Spain,21,186,75,Right,Lean (185+),1,3,7,44,5,23,10,9,8,12,33,36,12,26,37,61,64,59,58,57,650000.0,2000.0,2024.0,21.200000000000003,16.2,29.900000000000002,57.85
24,277842,Jascha Brandt,Germany,20,184,70,Left,Lean (170-185),3,4,41,55,57,56,41,28,38,25,66,60,65,61,59,10,13,14,11,9,725000.0,3000.0,2028.0,59.20000000000001,36.5,62.400000000000006,14.95
24,277958,David Mamutovic,Germany,22,189,75,Left,Lean (185+),3,3,56,70,57,62,45,45,38,41,62,53,64,57,53,13,8,10,6,7,725000.0,4000.0,2024.0,66.9,46.65,57.95,13.75
24,239772,Jakub Stolarczyk,Poland,22,194,79,Right,Lean (185+),1,2,5,46,8,14,12,13,13,9,22,30,12,16,20,63,62,61,60,64,650000.0,4000.0,2024.0,19.3,20.3,22.35,61.650000000000006
24,240096,Lachlan Ricky Brook,Australia,22,178,69,Left,Normal (170-185),3,2,54,58,52,59,25,46,41,32,56,55,61,48,63,10,9,15,10,7,725000.0,2000.0,2025.0,63.6,39.05000000000001,55.8,14.1
24,240420,Iván Alejandro Contreras Araya,Chile,21,175,78,Left,Normal (170-185),2,3,25,22,45,48,61,67,65,58,57,35,60,55,63,14,10,9,5,13,700000.0,550.0,2024.0,41.650000000000006,59.75,52.6,15.25
24,243866,Thomas Gundelund Nielsen,Denmark,21,180,68,Right,Lean (170-185),2,3,36,49,46,58,55,57,55,56,58,50,63,58,64,6,10,12,11,6,700000.0,1000.0,2025.0,54.699999999999996,56.2,57.699999999999996,13.45
24,244224,Fredrik Hammar,Sweden,22,175,70,Right,Lean (170-185),2,3,54,50,63,51,64,58,55,54,64,60,65,57,69,9,12,9,12,13,725000.0,1000.0,2024.0,63.349999999999994,58.25000000000001,61.900000000000006,15.150000000000002
24,246467,Ali Youssef,Tunisia,22,182,74,Right,Normal (170-185),3,3,57,53,60,50,37,42,39,26,61,61,66,56,63,7,9,14,14,5,725000.0,1000.0,2025.0,63.25,40.2,60.550000000000004,13.55
24,247092,Alexander Abrahamsson,Sweden,23,187,75,Right,Normal (185+),2,4,22,29,34,24,59,62,61,60,60,35,61,58,53,9,11,7,12,10,675000.0,600.0,2023.0,39.599999999999994,61.95,54.650000000000006,16.05
24,247892,André Alsanati,Iraq,23,170,65,Left,Normal (170-),3,3,55,60,59,58,33,44,42,51,61,60,63,59,54,9,6,8,15,9,725000.0,900.0,2027.0,65.1,45.599999999999994,59.65,13.100000000000001
24,251323,Eric Josef Arno Voufack,Germany,21,182,75,Right,Normal (170-185),2,3,55,46,48,60,45,62,57,57,63,50,61,44,59,14,9,14,9,13,700000.0,750.0,2025.0,57.45,54.50000000000001,55.35,16.05
24,252450,Harry Boyes,England,21,180,70,Left,Normal (170-185),2,2,44,48,44,58,56,59,56,55,55,50,59,49,66,14,6,13,15,12,700000.0,4000.0,2024.0,56.300000000000004,54.45000000000001,55.60000000000001,14.950000000000003
24,252884,Dominic Jefferies,Wales,21,179,78,Right,Normal (170-185),3,3,52,62,58,59,52,60,60,61,61,62,63,59,75,8,8,13,13,8,725000.0,3000.0,2024.0,64.75,60.6,62.8,15.55
24,253428,Vítězslav Jaroš,Czech Republic,21,190,74,Right,Normal (185+),1,3,11,46,14,12,17,12,13,12,45,60,29,49,40,63,60,61,59,62,650000.0,7000.0,2024.0,27.9,22.700000000000003,43.7,60.6
24,253974,Scott Robertson,Scotland,21,185,77,Left,Normal (185+),2,3,53,59,61,48,57,60,59,56,64,58,64,61,68,11,15,14,7,9,725000.0,1000.0,2025.0,63.900000000000006,58.4,61.95,15.4
24,254982,Michel Ndary Adopo,France,22,187,84,Right,Stocky (185+),2,3,47,70,58,51,60,65,61,60,68,56,63,64,49,12,12,9,11,14,725000.0,6000.0,2027.0,64.1,62.300000000000004,60.39999999999999,17.650000000000002
24,255185,鈴木 唯人,Japan,21,175,66,Right,Lean (170-185),3,3,67,61,65,57,45,50,48,49,64,61,65,62,59,15,12,8,13,6,750000.0,2000.0,2027.0,69.5,48.849999999999994,62.4,14.8
24,256392,Alou Kuol,Australia,21,181,72,Right,Lean (170-185),2,3,64,64,62,36,22,27,25,24,46,41,55,36,65,11,14,12,11,15,750000.0,650.0,2026.0,60.7,33.7,49.599999999999994,19.000000000000004
24,256954,Jonas Sterner,Germany,21,180,64,Right,Normal (170-185),2,4,38,56,48,57,63,64,58,58,66,65,64,62,68,6,6,5,14,15,725000.0,3000.0,2024.0,59.2,61.0,63.64999999999999,14.8
24,257255,Barne Pernot,Germany,24,188,76,Right,Normal (185+),2,3,25,44,30,24,57,63,58,60,60,48,57,52,66,10,11,11,10,13,675000.0,500.0,2027.0,44.99999999999999,60.949999999999996,56.9,17.3
24,260717,Harvey Lintott,England,20,188,79,Right,Normal (185+),2,3,39,40,51,55,57,59,56,56,50,45,52,39,72,13,10,10,5,6,675000.0,1000.0,2025.0,50.449999999999996,58.5,50.650000000000006,15.5
24,261428,Jonas Michelbrink,Germany,22,182,70,Right,Lean (170-185),3,3,45,45,55,52,45,35,30,41,63,62,67,59,53,11,9,8,5,12,725000.0,700.0,2024.0,60.050000000000004,38.45,60.849999999999994,12.0
24,261454,Mai Traore,Guinea,23,185,74,Left,Lean (185+),2,2,62,58,62,31,13,13,11,16,57,48,58,38,63,14,9,10,11,6,725000.0,900.0,2023.0,60.650000000000006,24.45,52.9,16.450000000000003
24,263922,Mohamed Koné,Côte d'Ivoire,21,186,78,Right,Normal (185+),1,3,7,42,7,13,5,11,14,13,21,22,13,17,17,62,58,56,57,63,650000.0,2000.0,2025.0,18.650000000000002,18.75,22.5,58.95
24,264192,Nathan Moriah-Welsh,Guyana,21,172,70,Right,Lean (170-185),2,3,53,63,58,55,49,59,58,50,64,58,64,60,75,6,9,8,10,13,725000.0,6000.0,2024.0,64.25,54.75,62.85,13.8
24,264214,Luca Bazzoli,Germany,22,188,82,Right,Normal (185+),2,2,26,44,35,37,62,67,66,60,38,32,41,33,53,7,13,7,11,8,700000.0,700.0,2025.0,38.5,63.15,40.65,14.899999999999999
24,266525,İsmail Çokçalış,Turkey,23,180,75,Right,Normal (170-185),2,3,28,29,59,58,51,63,62,58,50,39,59,31,63,9,6,5,11,7,700000.0,2000.0,2025.0,48.050000000000004,57.70000000000001,50.05,13.0
24,267588,Esteban Matus,Chile,21,176,70,Left,Lean (170-185),2,3,54,46,56,49,44,62,60,57,63,58,62,59,69,8,15,14,9,11,700000.0,500.0,2024.0,59.449999999999996,55.2,60.5,15.450000000000001
24,268466,Sergio Kalaj,Albania,23,193,79,Right,Lean (185+),2,3,21,43,23,31,59,64,64,58,54,32,50,55,64,11,9,12,7,11,675000.0,2000.0,2026.0,36.9,61.2,49.35,15.7
24,268751,Ilias Koutsoupias,Greece,22,182,78,Right,Normal (170-185),2,3,46,56,52,41,52,58,56,53,65,58,66,63,71,7,8,12,11,5,725000.0,850.0,2023.0,60.45000000000001,56.800000000000004,62.699999999999996,13.9
24,268954,José Amado Gómez,Argentina,23,173,79,Right,Normal (170-185),2,2,33,35,40,46,63,69,66,58,42,38,43,36,67,6,12,6,5,7,700000.0,2000.0,2024.0,44.65,61.70000000000001,46.650000000000006,12.850000000000001
24,269725,Louis Mouton,France,21,180,75,Right,Normal (170-185),2,3,33,49,61,40,57,53,56,58,67,61,63,61,66,8,8,15,10,13,725000.0,1000.0,2024.0,54.50000000000001,57.2,62.400000000000006,15.399999999999999
24,270063,Jair Veiga Vieira Tavares,Portugal,22,181,69,Right,Lean (170-185),4,4,55,61,56,56,18,29,27,22,55,54,54,51,63,11,15,10,15,7,725000.0,1000.0,2026.0,62.150000000000006,30.550000000000004,55.800000000000004,16.1
24,270096,Salvatore Dario La Vardera,Italy,21,176,75,Left,Lean (170-185),3,3,41,54,48,52,57,63,60,60,52,50,57,50,64,12,11,7,6,15,700000.0,500.0,2024.0,55.400000000000006,59.199999999999996,54.099999999999994,15.399999999999999
24,270371,Ryan Andrews,England,18,175,65,Right,Lean (170-185),2,2,33,58,53,54,57,54,56,58,57,44,56,46,64,10,14,11,14,15,650000.0,1000.0,2024.0,54.45,55.1,54.74999999999999,16.5
24,270943,Matteo Stoppa,Italy,22,174,70,Right,Normal (170-185),2,3,62,64,56,60,23,29,22,22,65,67,60,61,64,6,11,8,14,7,750000.0,750.0,2024.0,67.9,31.950000000000003,62.699999999999996,14.200000000000003
24,272578,Richard Iriarte,Venezuela,19,177,70,Right,Lean (170-185),2,3,45,56,62,41,46,49,45,60,65,57,61,62,74,7,10,8,13,13,700000.0,500.0,2024.0,58.400000000000006,53.5,61.849999999999994,16.1
24,272703,Jayson Alfredo Martínez Vásquez,Venezuela,21,172,71,Right,Normal (170-185),3,3,48,56,50,56,42,45,49,44,64,63,66,62,56,7,6,5,11,12,725000.0,500.0,2023.0,61.35,45.800000000000004,61.60000000000001,12.4
24,272825,Geovane de Jesus Rocha,Brazil,21,182,79,Right,Normal (170-185),2,2,21,65,48,52,60,63,59,59,45,37,60,45,64,7,12,8,8,11,700000.0,1000.0,2026.0,52.95,61.300000000000004,49.099999999999994,15.750000000000002
24,273712,Georgios Kanellopoulos,Greece,23,185,75,Right,Normal (185+),3,3,56,56,58,49,39,50,47,50,66,58,66,63,67,5,13,14,12,10,725000.0,500.0,2024.0,63.75,48.550000000000004,63.45,14.25
24,274105,Manuel Jorge Silva,Portugal,22,189,83,Right,Normal (185+),2,3,38,54,29,52,57,61,66,51,69,54,56,61,48,13,14,7,14,9,700000.0,1000.0,2027.0,51.75000000000001,59.650000000000006,57.8,17.85
24,274461,Patryk Szwedzik,Poland,21,185,73,Right,Lean (185+),3,2,60,61,60,32,15,21,13,17,58,51,65,44,63,9,13,10,13,13,750000.0,1000.0,2025.0,63.150000000000006,27.1,56.55,17.299999999999997
24,275505,Jorge Yriarte,Venezuela,23,182,73,Right,Normal (170-185),3,3,57,48,62,45,58,60,53,63,64,64,60,62,52,9,7,9,14,6,725000.0,2000.0,2026.0,61.300000000000004,58.050000000000004,60.300000000000004,13.150000000000002
24,276367,Laurin Curda,Germany,21,185,84,Right,Normal (185+),2,3,43,55,54,64,60,63,62,63,64,57,60,53,64,10,8,10,6,12,725000.0,3000.0,2028.0,58.75,62.300000000000004,59.449999999999996,15.4
24,276584,Joe-Joe Richardson,United States,21,183,76,Right,Lean (170-185),2,4,54,51,61,57,47,49,51,48,64,61,62,61,75,10,11,7,7,10,725000.0,1000.0,2027.0,62.50000000000001,49.9,62.650000000000006,13.149999999999999
24,276593,Thomas Luciano Trindade Lopes,Brazil,21,180,73,Right,Lean (170-185),2,2,43,50,59,63,52,58,57,54,56,58,61,57,60,13,13,15,8,8,700000.0,1000.0,2026.0,59.44999999999999,54.849999999999994,58.300000000000004,15.75
24,276704,Belmin Dizdarević,Bosnia and Herzegovina,21,189,80,Right,Normal (185+),1,2,6,42,4,11,8,12,14,9,20,26,12,26,23,63,58,56,62,66,650000.0,2000.0,2028.0,18.2,18.45,22.55,60.650000000000006
24,277370,José Ricardo Gomes de Sousa,Portugal,22,179,70,Right,Normal (170-185),2,3,37,57,42,47,60,66,61,61,62,56,57,59,66,13,14,10,14,14,700000.0,1000.0,2024.0,54.60000000000001,61.85,57.9,18.05
24,277498,Jaurès Assoumou,Mali,20,167,65,Right,Lean (170-),2,3,65,62,64,39,18,22,19,13,54,57,64,34,54,5,5,11,11,11,725000.0,1000.0,2026.0,66.25,24.8,54.699999999999996,12.399999999999999
24,278113,Mihály Kata,Hungary,21,176,75,Right,Normal (170-185),3,3,54,50,60,41,57,50,43,53,67,61,63,62,52,7,6,14,8,8,,,,62.300000000000004,53.45,62.1,12.850000000000001
24,239371,Issam El Maach,Morocco,23,187,96,Right,Stocky (185+),1,3,8,48,8,13,8,13,13,9,28,35,30,22,27,58,56,64,62,65,625000.0,1000.0,2024.0,24.85,20.299999999999997,30.249999999999996,60.4
24,244707,Ekin Çelebi,Germany,23,184,74,Left,Lean (170-185),2,4,26,39,29,49,52,64,62,56,54,39,53,44,68,9,14,9,15,12,700000.0,950.0,2025.0,43.099999999999994,59.400000000000006,51.29999999999999,17.5
24,246709,Anton Skipper Hendriksen,Denmark,23,194,77,Right,Normal (185+),2,2,29,42,35,36,58,62,61,58,54,38,51,51,63,7,14,9,5,12,675000.0,750.0,2024.0,41.800000000000004,61.25,50.49999999999999,16.1
24,247120,Richonell Margaret,Netherlands,22,185,71,Right,Lean (185+),3,3,59,64,55,54,21,20,17,18,57,56,61,48,40,13,7,13,13,12,725000.0,2000.0,2025.0,65.85,28.55,55.150000000000006,17.1
24,248707,Philip Alexander Kolberg Slørdahl,Norway,22,188,82,Right,Normal (185+),2,3,26,48,34,44,61,62,60,61,57,36,50,49,59,12,11,15,12,5,700000.0,850.0,2023.0,42.0,61.800000000000004,49.69999999999999,15.9
24,252505,Jędrzej Grobelny,Poland,22,188,80,Right,Normal (185+),1,2,7,44,5,13,8,11,12,7,29,40,10,22,23,62,60,58,62,60,650000.0,500.0,2024.0,19.15,16.950000000000003,25.900000000000002,59.8
24,252942,Gennaro Borrelli,Italy,23,194,90,Right,Normal (185+),2,2,64,64,68,26,18,20,15,21,50,41,57,31,48,12,14,7,7,14,725000.0,2000.0,2024.0,60.849999999999994,30.450000000000003,47.4,17.650000000000002
24,254514,Kevin Höög Jansson,Sweden,22,189,81,Left,Normal (185+),2,3,31,60,48,45,56,63,57,60,65,63,62,60,64,11,11,8,11,14,700000.0,1000.0,2025.0,57.5,61.10000000000001,61.0,16.900000000000002
24,260070,Cristian Gonzalo Torres,Argentina,23,178,76,Left,Normal (170-185),3,2,66,65,61,62,25,29,28,30,51,50,64,46,46,6,11,14,7,12,725000.0,3000.0,2023.0,68.55,35.35000000000001,53.90000000000001,14.350000000000001
24,260531,Luke Joshua Bodnar,Australia,23,183,81,Right,Normal (170-185),2,3,36,48,40,40,57,60,57,58,60,50,56,58,71,12,13,11,14,6,675000.0,900.0,2025.0,49.699999999999996,60.55,57.7,16.7
24,262362,Josh Mulligan,Scotland,20,175,77,Right,Stocky (170-185),2,3,53,61,47,55,49,54,51,54,58,51,61,52,70,14,11,6,13,11,675000.0,950.0,2025.0,61.150000000000006,53.74999999999999,58.050000000000004,17.05
24,262603,Anton Fase,Netherlands,23,185,75,Right,Normal (185+),2,3,58,64,47,57,38,31,26,20,53,56,63,45,49,8,6,11,13,15,725000.0,1000.0,2025.0,64.95,35.95,55.75000000000001,16.05
24,262673,Guillaume Ronan Furrer,Switzerland,22,182,79,Right,Normal (170-185),2,3,63,62,62,54,18,22,19,23,59,56,64,43,57,9,6,14,6,12,750000.0,900.0,2024.0,66.55000000000001,28.4,56.3,14.25
24,264154,Santiago Guido Visentin,Argentina,24,187,74,Right,Normal (185+),2,2,32,40,32,33,57,65,61,59,49,40,43,49,63,6,10,13,13,11,675000.0,500.0,2027.0,40.2,61.949999999999996,47.8,16.05
24,264529,Florian Schock,Germany,22,199,95,Right,Normal (185+),1,2,9,42,6,13,8,11,12,14,20,30,11,16,28,58,59,56,62,62,650000.0,2000.0,2024.0,18.750000000000004,21.500000000000004,23.35,59.800000000000004
24,264685,Nadjib Cissé,Mali,22,188,79,Left,Normal (185+),2,2,24,42,26,48,61,63,62,51,43,30,54,41,57,6,8,11,9,15,700000.0,900.0,2025.0,39.15,60.550000000000004,43.25000000000001,15.649999999999999
24,266390,Sean Zawadzki,United States,23,183,73,Right,Normal (170-185),2,3,44,60,48,36,58,63,58,59,64,47,61,53,70,6,10,9,15,5,675000.0,1000.0,2023.0,57.2,60.4,58.2,14.55
24,268552,Guillermo Alejandro Rendón Moreira,Ecuador,21,164,72,Left,Normal (170-),2,3,44,42,44,56,58,53,50,62,58,47,58,56,71,6,12,8,8,13,700000.0,500.0,2023.0,53.800000000000004,56.25,56.9,14.8
24,269253,Javier Alejandro Marquez Torres,Venezuela,19,180,79,Right,Normal (170-185),2,2,24,38,27,30,60,68,61,56,40,26,38,23,57,5,13,11,11,6,650000.0,500.0,2023.0,32.650000000000006,61.800000000000004,36.75,15.100000000000001
24,269957,Phillip König,Germany,23,188,83,Right,Normal (185+),2,4,59,63,59,40,33,36,33,34,53,45,63,45,57,8,12,9,13,12,725000.0,800.0,2024.0,63.45,43.050000000000004,54.7,16.85
24,273665,Joey Müller,Germany,22,180,70,Left,Normal (170-185),2,3,40,45,52,59,56,62,59,55,60,52,56,51,66,6,8,14,14,6,700000.0,2000.0,2024.0,54.05,56.05,56.6,12.700000000000001
24,275081,Christian Alexander Camarillo Adames,Venezuela,20,188,80,Right,Normal (185+),2,2,18,40,60,28,62,62,58,58,44,31,41,35,57,7,5,12,6,13,675000.0,500.0,2025.0,36.150000000000006,61.349999999999994,41.85,14.95
24,275156,Nahuel Jeremy Rodriguez Meneses,Peru,21,163,62,Right,Normal (170-),3,3,56,52,58,60,22,33,30,24,65,52,62,58,53,7,9,14,9,13,725000.0,500.0,2024.0,60.849999999999994,30.0,57.7,12.8
24,275181,Víctor Gustavo Rivarola Martinez,Paraguay,21,179,71,Left,Normal (170-185),2,3,53,62,61,56,19,11,18,15,61,52,63,54,65,11,15,10,14,12,750000.0,500.0,2024.0,63.650000000000006,27.65,59.35,18.55
24,275359,Rikelmi Valentim dos Santos,Brazil,21,160,55,Right,Stocky (170-),3,3,63,61,57,60,26,29,28,26,62,52,70,51,38,12,9,13,11,14,725000.0,3000.0,2024.0,67.5,29.300000000000004,57.550000000000004,13.65
