Year,ID,Name,Height,Weight,Strength,Stamina,Agility,Composure
24,258721,Mert Yusuf Torlak,173,67,42,34,71,54.0
24,264856,Antonio Tikvić,195,89,82,59,35,45.0
24,266740,Ethan Alagich,178,72,50,69,75,58.0
24,268449,Timo Jansink,198,82,58,17,23,32.0
24,268452,Gabriel Eugen David,180,72,54,55,64,40.0
24,268768,Dae Hwan Kim,172,67,41,57,62,42.0
24,269427,Miłosz Strzeboński,181,74,54,46,65,60.0
24,269484,木塔力甫·依明卡日,186,69,51,44,60,42.0
24,270593,Darren Robinson,180,77,52,58,60,52.0
24,271093,Kailin Barlow,179,73,53,57,73,55.0
24,271126,James Plant,174,70,42,59,72,39.0
24,271150,Kayne van Oevelen,199,84,70,21,24,27.0
24,271649,Issa Kaloga,182,72,51,53,71,48.0
24,271905,Francisco Bregante Torres,179,72,67,59,46,45.0
24,272385,Oliver Jones,185,75,72,65,61,53.0
24,275447,Efecan Mızrakcı,188,84,71,49,63,44.0
24,275448,Berkay Aydoğmuş,180,73,47,57,66,50.0
24,277243,Filip Przybułek,185,72,53,51,66,57.0
24,277309,Henrik Meister,191,83,75,58,57,59.0
24,277506,Diabé Bolumbu,170,65,51,59,53,38.0
24,277765,Muhammed Eren Arıkan,174,69,45,64,59,42.0
24,277876,Kelvin Onuigwe,192,85,77,50,51,52.0
24,278097,George Earthy,177,72,50,44,63,63.0
24,255369,Mohammed Khalil Maran,175,64,59,58,72,47.0
24,256092,Sebastián Augusto Uzcátegui Jaen,177,66,63,60,51,44.0
24,259644,Andreas Pyndt Andersen,175,68,53,66,70,54.0
24,260536,Trent Jordan Ostler,184,72,61,61,68,49.0
24,262550,Robbie Van Hauter,183,69,46,57,66,36.0
24,263161,Basil Yousef M Alsayyali,171,70,60,54,57,46.0
24,263211,Babajide Adeeko,175,70,49,64,74,55.0
24,263308,Aiden Marsh,175,65,41,52,63,48.0
24,263975,Kelly N’Mai,168,63,33,53,86,56.0
24,264788,Sivasakthi Narayanan,165,61,41,64,78,50.0
24,265597,Joseph Gbode,186,95,84,65,74,41.0
24,266209,Jad Hakiki,178,73,33,55,73,61.0
24,267737,Adam Zimarino,182,70,54,56,71,50.0
24,267744,Zech Obiero,170,70,42,56,80,60.0
24,270750,Pascal Müller,176,70,49,54,69,47.0
24,272673,Zach Mitchell,185,82,72,65,43,49.0
24,272851,Engin Can Aksoy,178,74,53,56,66,43.0
24,273758,Jay Enem,193,85,72,44,56,51.0
24,274839,Ji Hoon Jung,175,65,38,57,67,52.0
24,275735,Mayka Okuka,185,72,52,50,70,53.0
24,276037,Mattia Tordini,171,68,49,63,59,58.0
24,276368,Dawyn-Paul Donner,192,80,70,59,45,41.0
24,276399,Richard Meier,193,85,59,65,70,47.0
24,276550,Auxence Gruaud,194,86,48,22,29,26.0
24,276823,Robert Marian Popescu,189,78,58,50,66,50.0
24,276824,Mathis Hamdi,180,66,51,56,51,39.0
24,276994,Harry Williams,195,89,79,58,44,41.0
24,278116,Souleymane Basse,182,66,47,64,52,37.0
24,247033,Wille Jakobsson,189,85,57,27,27,30.0
24,248692,Matty Jacob,180,79,59,55,57,37.0
24,248748,Alfonso Ocampo-Chávez,176,64,46,50,64,53.0
24,256474,Jacob Anthony Chapman,185,75,46,23,25,27.0
24,256990,Thoiba Singh Moirangthem,170,69,71,78,67,45.0
24,262995,Roman Schabbing,195,87,56,24,25,22.0
24,263847,王禹,182,75,42,75,63,38.0
24,267427,Abdulaziz Making,171,69,33,48,64,50.0
24,268265,Leslie Adekoya,192,83,80,54,62,50.0
24,270603,Aaron Basenach,184,70,55,60,70,37.0
24,271676,Amar Gerxhaliu,193,83,76,42,35,46.0
24,271768,Richard Chin,178,71,41,62,69,46.0
24,273584,Jesús David Duarte Arias,170,67,44,57,57,45.0
24,274822,Jakub Konstantyn,175,78,51,42,66,45.0
24,275251,Mauricio Cuevas,170,61,35,64,69,39.0
24,276269,Tizian Zimmermann,186,73,54,54,63,43.0
24,277191,Joshua Seberry,192,85,59,59,47,52.0
24,277505,Rasmus Eggen Vinge,172,62,38,52,88,58.0
24,277762,Ethem Balcı,184,74,35,44,72,49.0
24,248168,Dag­ur Dan Þór­halls­son,176,73,58,64,66,53.0
24,251001,Caolán Boyd-Munce,180,69,59,70,63,40.0
24,253064,Suresh Singh Wangjam,166,65,68,88,85,57.0
24,256775,Baba Oulen Souare,194,86,83,58,34,42.0
24,257529,Hamad Abdan Al Abdan,164,55,30,56,75,53.0
24,258018,Cameron Ballantyne,187,75,59,62,56,54.0
24,258879,Maximilian Pußwald,182,71,59,27,30,33.0
24,258912,Raúl García González,188,83,43,26,24,24.0
24,261200,Steffen Meuer,186,77,71,57,68,50.0
24,263073,Neal Gibs,180,71,54,71,72,36.0
24,265441,Aaron Drewe,175,70,43,64,64,43.0
24,265606,Kai Corbett,182,72,56,60,71,51.0
24,266388,Kipp Keller,187,82,74,61,45,36.0
24,266856,Victor Bezerra,183,79,62,46,62,48.0
24,268574,Aljaž Tavčar,194,88,87,59,45,40.0
24,272383,Nicolas Glaus,186,82,56,19,37,30.0
24,272714,Sasha Kuzevski,177,72,59,67,68,38.0
24,273554,Amet Korça,193,82,71,58,59,42.0
24,273858,Abdihakin Ali,178,68,44,64,63,38.0
24,275349,Tiernan Brooks,191,84,62,21,33,37.0
24,275954,Jakub Stec,191,76,60,51,59,44.0
24,276020,Clément Rodrigues,180,75,55,61,57,48.0
24,276069,Dawid Barnowski,182,78,57,64,70,46.0
24,276903,Marvin Benjamins,185,78,62,61,60,48.0
24,277255,Alan Do Marcolino,194,78,45,59,56,48.0
24,277970,Emin Hasić,190,78,66,58,47,46.0
24,277977,Gabriel Ursu,190,80,65,30,29,23.0
24,278005,Robin Legendre,188,75,64,51,61,49.0
24,278006,Denis Radu,176,72,53,70,68,37.0
24,239147,Oskar Snorre Olsen Frigast,190,79,54,20,34,43.0
24,242086,Matthew Sutton,188,78,55,30,29,42.0
24,242983,Jon McCracken,185,77,45,23,44,40.0
24,244053,Samuel Durrant,175,64,68,74,71,54.0
24,252181,黄家辉,185,80,57,67,70,41.0
24,252246,Narender Gahlot,184,79,74,72,58,50.0
24,252730,Ross Sinclair,197,75,50,17,34,21.0
24,253499,Aniket Anil Jhadav,174,72,65,62,78,45.0
24,253972,Tyrese Omotoye,178,65,62,52,69,42.0
24,257673,Adam Kramarz,174,64,51,53,80,52.0
24,258591,Liam Isherwood,193,82,52,19,21,38.0
24,259378,Abdullah Al Shanqeeti,184,78,73,66,65,43.0
24,259727,Vikram Pratap Singh,173,63,49,58,72,47.0
24,260106,Gurmeet Singh,183,80,53,22,31,33.0
24,260395,Dae Woo Kim,179,78,70,61,65,56.0
24,261921,孙沁涵,180,75,58,54,69,38.0
24,261947,刘祝润,183,72,56,62,70,45.0
24,263532,Guillermo Gajardo,180,75,44,24,28,34.0
24,265782,Gianluca Saro,190,86,58,27,22,26.0
24,268917,乃比江·莫合买提,176,65,50,63,60,53.0
24,274976,Alonso Coello Camarero,185,82,68,46,51,60.0
24,275001,Richard Daniel Torales Peralta,182,75,59,50,52,43.0
24,275714,Evans Maurin,179,77,58,56,68,50.0
24,275901,Zoran Mitrov,179,68,44,49,63,53.0
24,276291,Kevin Schacht,186,82,70,61,54,39.0
24,277364,Bogdan Rotar,177,72,48,65,70,51.0
24,277654,Jonas Albenas,184,77,71,61,41,38.0
24,277826,Alejandro González Gorrin,182,75,41,16,22,39.0
24,248237,何宇鹏,180,73,57,58,73,45.0
24,251564,Junior Tiensia,180,76,54,74,73,48.0
24,252970,Armando Quitirna Junior,170,64,33,45,85,50.0
24,258614,Joe Foulkes,178,72,72,62,65,41.0
24,267425,Alex Nolan,182,75,49,53,64,59.0
24,269265,Darius Johnson,182,72,56,45,74,47.0
24,269949,Charlie Finney,176,72,38,63,73,50.0
24,269954,Douglas James-Taylor,178,74,68,63,73,53.0
24,270137,Chris Donovan,183,74,57,53,57,44.0
24,274392,Ciaran Behan,184,75,36,77,59,48.0
24,276176,Oğuzhan Matur,173,71,34,58,71,40.0
24,243629,Joaquín Andrés García Epull,183,82,37,18,23,34.0
24,244769,Sultan Tankar,184,78,65,66,52,49.0
24,245728,Tobi Omole,187,81,71,65,55,48.0
24,248305,Sahil Panwar,179,67,71,66,58,39.0
24,253478,Rahim Ali,184,75,65,61,71,44.0
24,253672,Arshdeep Singh,181,69,33,25,23,20.0
24,257824,Muhammed Egemen Pehlivan,179,73,55,34,42,66.0
24,258592,Dan Martin,176,62,61,65,62,49.0
24,259648,Boris Singh Thangjam,161,63,33,67,75,48.0
24,260460,Kyle Robinson,188,80,60,51,55,52.0
24,261931,魏黾哲,193,78,60,26,35,20.0
24,265548,Marcus Matthias Dackers,201,91,86,64,34,44.0
24,267819,Kian Moore,184,80,70,45,49,39.0
24,269017,李永佳,172,67,44,67,65,46.0
24,270374,Sebastian Quirk,175,70,51,67,79,53.0
24,274575,Kubilay Köylü,177,73,52,40,52,53.0
24,276751,Isaac Matondo,172,65,42,44,57,50.0
24,276814,Conor Drinan,175,70,63,69,73,49.0
24,276905,Natan Girma,190,80,73,60,62,48.0
24,235060,Lewis Walker,183,76,68,55,58,47.0
24,243277,Joy Richard Mpinga Mukena,188,83,65,53,50,51.0
24,244105,Jaber Nasser Asiri,180,79,60,55,61,49.0
24,245416,Naif Mohammed Kireiri,165,70,32,52,56,38.0
24,246094,Ryan Graydon,183,76,60,51,57,47.0
24,248121,Jackson Smith,187,76,48,20,38,37.0
24,248197,Vignesh Dakshinamurthy,181,73,61,61,68,42.0
24,248331,Lalthathanga Khawlhring,165,69,61,68,73,49.0
24,251271,Sean Dominic Robertson,175,68,42,61,80,48.0
24,251414,Danú Kinsella-Bishop,178,76,65,57,63,53.0
24,257895,Brian McManus,179,73,57,64,61,53.0
24,260657,Paul Rothrock,173,70,47,53,68,51.0
24,261287,Aaron McNally,173,75,58,58,62,59.0
24,266709,JJ McKiernan,184,74,61,59,62,53.0
24,267848,Diego Gutiérrez,180,65,35,34,80,58.0
24,271424,Ethon Varian,183,80,64,56,59,56.0
24,275559,Abdulaziz Al Hotailah,175,62,49,54,60,52.0
24,276116,Meshal Al Mutairi,174,68,49,51,60,48.0
24,276705,Edoardo Pieragnolo,184,75,55,62,56,43.0
24,276776,Abdulrahman Al Shammari,181,85,54,26,38,24.0
24,233695,Nicholas Michael Hayes,195,84,33,18,51,47.0
24,239510,Matthias Köbbing,196,94,60,25,29,37.0
24,241515,Gyu Hyeong Kim,168,63,39,52,75,52.0
24,246161,Cian Murphy,186,75,60,57,58,56.0
24,247452,Michael Gallagher,178,70,66,56,54,41.0
24,248429,Darragh Crowley,179,70,53,56,64,51.0
24,262522,Jake Bickerstaff,188,80,71,63,69,52.0
24,264358,Jordon Hall,188,82,80,58,43,48.0
24,269520,杨意林,176,69,49,53,64,56.0
24,275758,Sebastián Malimberni,176,75,54,56,56,44.0
24,276415,Selim Dilli,177,76,56,45,59,46.0
24,211387,Benjamin Maximilian Lundt,198,99,69,40,41,17.0
24,227545,Tadhg Ryan,181,74,57,37,33,31.0
24,238579,하승운 Seung Un Ha,178,70,58,60,75,47.0
24,256106,Luke Haakenson,178,79,65,45,71,53.0
24,261919,崔麒,181,70,65,74,53,38.0
24,275556,Abdullah Al Dawsari,177,75,49,55,57,36.0
24,276114,Mohammed Al Aqeel,177,65,56,60,55,47.0
24,277805,Julian Kügel,189,79,58,59,45,53.0
24,244883,Abdulrahman Al Yami,170,73,60,50,62,53.0
24,246591,Mark Coyle,178,68,63,72,68,57.0
24,266177,Jakob Kindberg,184,80,51,28,23,41.0
24,224550,王耀鹏,188,80,72,68,56,43.0
24,228178,Olutobi Adebayo-Rowling,184,80,62,64,67,48.0
24,242877,刘越,175,65,41,61,81,43.0
24,248304,Nim Dorjee Tamang,179,73,73,71,67,43.0
24,248319,Farukh Choudhary,180,74,56,53,88,51.0
24,138431,Richard Brush,185,86,59,25,52,57.0
24,165894,양동현 梁东炫,186,80,69,33,34,60.0
24,182076,刘震理,194,97,47,39,43,62.0
24,182118,姜宁,174,74,55,50,61,62.0
24,183031,韩锋,187,80,64,36,57,65.0
24,207868,John Mountney,182,77,69,50,58,57.0
24,221815,杨超声,174,69,56,64,84,41.0
24,222200,刘佳燊,190,86,85,72,48,37.0
24,222344,孙正傲,183,70,58,51,36,52.0
24,223764,Narayan Das,180,70,69,74,69,55.0
24,224668,徐洋,172,65,63,40,63,60.0
24,227444,Fahad Al Munaif,181,71,72,62,60,44.0
24,228074,崔巍,179,73,65,73,69,55.0
24,233451,赵英杰,183,79,64,73,67,38.0
24,233947,王玚,189,74,63,58,48,45.0
24,234507,Mohammed Rafique,172,65,52,73,75,46.0
24,238109,吴贵超,172,60,31,48,81,40.0
24,238250,Yeon Soo Kim,185,76,67,58,38,44.0
24,247627,Seiminlen Doungel,172,69,61,71,79,49.0
24,248250,Ricky Lallawmawma,175,70,64,74,64,49.0
24,250988,朴韬宇,172,65,54,62,63,56.0
24,259346,Glan Martins,180,70,73,74,67,57.0
24,261656,Cody Nobles Mizell,185,85,51,27,30,38.0
24,263160,Ahmed Abdullah Al-Juwaid,175,64,60,60,54,50.0
24,269576,商隐,175,70,60,70,57,43.0
24,270735,Aakash Sangwan,178,70,56,63,59,44.0
24,273644,李湘彬,177,73,46,59,60,41.0
24,271016,Krzysztof Kolanko,163,59,26,41,86,51.0
24,274472,Nathan Lowe,193,77,69,56,46,50.0
24,276789,Luca Ross,177,66,41,45,56,49.0
24,262208,Reed Baker-Whiting,181,73,57,56,63,55.0
24,271746,Adrian Blake,170,65,39,47,56,43.0
24,278068,Tom Bramel,196,80,35,20,23,25.0
24,275170,Anders Rønne Børset,186,76,65,52,67,49.0
24,277658,Rayan Kolli,180,76,47,49,78,64.0
24,270862,Max Bjurstrøm,181,68,39,57,56,38.0
24,272655,Alexander Fesshaie Beraki,179,67,45,42,76,55.0
24,272656,Victor Andersson,174,67,33,36,81,49.0
24,273044,Magnus Brøndbo,188,75,52,30,39,35.0
24,273540,Tobi Adeyemo,192,81,67,51,56,52.0
24,274131,De Pievre Guy Boa Ilunga,178,73,47,53,86,61.0
24,274540,Andreas Heredia-Randen,174,71,44,59,73,53.0
24,277074,Irsan Muric,190,80,73,55,52,46.0
24,278098,Kaelen Casey,186,74,56,51,49,47.0
24,260114,Lauge Sandgrav,184,70,51,48,65,56.0
24,269090,Jakub Snopczyński,174,65,49,33,72,59.0
24,269573,Andreas Frederik Dithmer,198,82,55,26,38,45.0
24,271815,Martin Agnarsson,172,65,39,55,72,52.0
24,273575,Aleksander Andresen,175,65,38,65,75,50.0
24,275142,Jorge Andreé Del Castillo Díaz,177,66,47,53,64,63.0
24,275460,José Antonio Río Ponzoni,190,79,62,15,25,24.0
24,276957,Bartosz Głogowski,188,75,45,28,39,39.0
24,277510,Magnus Holte,193,78,68,40,48,55.0
24,277591,Filip Lissah,182,70,63,58,58,55.0
24,277843,Sabil Hansen,186,72,66,55,41,58.0
24,277884,Muhammet Ali Özbaskıcı,172,67,42,50,54,46.0
24,267846,Jakub Lutostański,182,74,44,39,62,53.0
24,269715,Leander Øy,182,70,47,28,31,35.0
24,269901,Bertram Bangsted Kvist,172,65,42,51,66,54.0
24,270542,Filip Kocaba,183,78,69,68,58,39.0
24,270921,André Picornell,188,78,54,23,31,28.0
24,271420,Nicola Bagnolini,193,78,67,30,32,30.0
24,271496,Kaare Barslund,182,75,58,44,58,41.0
24,272622,夏合扎提·吾加合买提,179,62,43,63,80,42.0
24,274831,Casper Glenna Andersen,177,70,37,60,75,52.0
24,275267,Miguel Di Pizio,175,68,53,57,66,51.0
24,276377,Lucas Høgsberg,182,69,61,56,66,43.0
24,276419,Darius Iurasciuc,178,72,58,56,64,53.0
24,276756,Bachirou Yameogo,192,91,89,53,56,47.0
24,277548,Kane Vidmar,185,78,64,65,56,50.0
24,250830,Imari Narain Samuels,187,73,57,54,58,40.0
24,264063,Alexander Badolato,170,70,52,60,72,52.0
24,266649,Nando Verdoni,185,75,50,17,31,39.0
24,266685,Luca Antony Jaquez,187,80,80,57,48,44.0
24,268541,Filip Trpchevski,183,75,37,33,68,50.0
24,268605,Chris Donnell,181,75,67,67,65,52.0
24,269611,Henrik Molvær Melland,178,64,48,57,72,56.0
24,272751,Alexandru Cristian Stan,188,79,69,53,58,47.0
24,273516,Ramiro Eguez,177,70,50,52,63,48.0
24,273839,Pierce Charles,185,78,56,25,26,39.0
24,274979,Jens Hjertø-Dahl,193,80,62,53,33,50.0
24,275222,Brayan Esnéider Benítez Viveros,195,75,60,23,32,34.0
24,276760,Noah Marec,192,76,53,29,31,35.0
24,277670,Emre Uzun,179,63,39,45,60,63.0
24,263899,Rhys Bozinovski,173,68,58,66,82,50.0
24,268306,Cameron Congreve,180,70,54,56,61,57.0
24,270919,Besfort Zeneli,178,71,44,37,74,55.0
24,270973,Gustav Julius Mortensen,180,70,47,53,67,47.0
24,273673,Iulian Codrin Cărăușu,174,63,57,70,66,52.0
24,274397,Mihnea Gabriel Rădulescu,180,70,46,52,63,45.0
24,274844,Jakob Vester Nielsen,182,70,45,58,69,59.0
24,275229,Max Herrmann,180,70,34,34,68,50.0
24,275338,Cody Baker,178,69,46,64,58,46.0
24,276379,Răzvan Călugăr,175,78,48,68,61,44.0
24,276494,Kaylen Reitmaier,197,86,69,35,39,28.0
24,276713,Jean Baptiste Mendy,185,78,72,58,45,43.0
24,276721,Rafferty Pedder,170,64,30,58,68,62.0
24,277018,Damian Nigg,178,73,53,46,65,52.0
24,277037,Ibrahim Romeo Olola,185,78,73,46,60,57.0
24,253716,Noah De Queiroz Pacheco,182,77,70,60,51,48.0
24,263648,Jake Leake,179,75,55,57,68,39.0
24,264822,Christian Gammelgaard,185,74,50,54,72,51.0
24,265527,Oliver Tipton,185,74,66,55,49,50.0
24,265637,Jae Hun Cho,178,65,35,44,67,45.0
24,268403,Jesper Svenungsen Skau,183,75,51,60,58,45.0
24,270113,Brandon Khela,180,75,55,58,60,49.0
24,270122,Jack Warshawsky,189,78,51,25,31,37.0
24,270408,Eyram Viegbe,178,65,47,49,55,39.0
24,270543,Peder Nygaard Klausen,185,78,40,22,30,36.0
24,272735,Szczepan Mucha,173,70,41,52,78,56.0
24,272933,August Karlin,178,71,48,62,73,60.0
24,272986,Kaedyn Kamara,174,70,38,40,56,52.0
24,273811,Seung Min Kwak,186,80,66,63,49,38.0
24,274922,Jonas Dobloug Rasen,178,71,49,51,73,55.0
24,275040,Guillermo Andrés Guzmán Cones,186,77,71,68,50,50.0
24,275059,Arne Hopland Ødegård,178,76,67,63,66,54.0
24,275419,Duke Verduin,195,82,57,26,40,35.0
24,275734,Tristan Zesiger,185,80,49,20,38,28.0
24,276124,José Mauricio Arrasco Calderón,178,71,55,53,61,55.0
24,276252,Marko Lawk Farji,184,78,64,54,65,53.0
24,277246,Diego van Oorschot,173,65,37,42,77,53.0
24,277574,Hazem Mohammed,180,79,67,60,64,52.0
24,277744,Taylan Utku Aydın,185,75,57,64,46,48.0
24,277831,Ibon Ispizua Helguera,185,75,41,21,25,28.0
24,277984,David Pérez,181,75,53,51,54,52.0
24,278141,Christian Bos,180,70,44,42,66,50.0
24,248673,Darius Constantin Grosu,173,73,42,54,72,41.0
24,248676,Filip Ilie,177,70,58,55,64,53.0
24,254699,Krzysztof Toporkiewicz,176,70,47,55,64,48.0
24,256557,Alejandro Jesús Santander Caro,178,75,51,28,29,22.0
24,257205,Harvey Neville,181,75,51,64,69,46.0
24,257921,Andreas Gülstorff,181,75,48,20,45,25.0
24,260545,Brandan Craig,185,72,69,54,58,52.0
24,263115,Jovon Makama,195,89,83,49,63,46.0
24,269801,Nathanael Kukanda,180,75,57,54,59,50.0
24,270548,Devin Angleberger,179,67,48,52,71,47.0
24,271555,Gideon Tetteh,175,68,39,54,73,52.0
24,271813,Fritiof Hellichius,184,75,60,57,66,40.0
24,272603,Nolan Norris,178,68,44,58,60,64.0
24,273558,Stephen McMullan,184,77,47,28,29,33.0
24,274852,Andrew Wogan,189,80,54,21,24,26.0
24,275098,Alberson Alessandro Rodríguez Mora,172,64,45,55,69,46.0
24,275203,Daniel Candelo,191,77,60,70,55,44.0
24,276188,Mohamed Ouédraogo,183,76,63,55,65,45.0
24,276360,Rami Zouaoui,181,68,51,58,73,52.0
24,276510,Joel Amadi,187,80,63,60,55,40.0
24,276608,Sinisha Kubovic,182,77,59,52,66,43.0
24,277007,Lewis Shipley,186,79,69,56,48,47.0
24,277481,Karim Cissé,175,70,55,55,60,50.0
24,277613,Hamish Douglas,188,80,68,57,57,48.0
24,277715,Hamza Jaganjac,192,86,74,51,55,49.0
24,277861,Rudy Kohon,187,74,54,62,46,43.0
24,246654,Rasmus Wikström,186,73,61,55,57,36.0
24,257892,Adam Jeremy Pavlesic,189,87,42,18,30,23.0
24,258094,Kristoffer Strand Ødven,175,65,40,57,76,58.0
24,264203,Rayane Hamidou,180,75,68,56,52,39.0
24,264645,Cieran Slicker,191,82,51,24,21,36.0
24,266817,Nico Benalcazar,180,77,67,58,52,38.0
24,269148,Cody Johnson,176,73,52,54,69,54.0
24,270357,Max Thompson,188,78,52,24,28,26.0
24,270920,Viktor Widell,179,72,58,64,62,41.0
24,271183,Cosmin Alexandru Bucuroiu,177,60,42,52,70,49.0
24,271878,Selmin Hodža,178,71,42,55,65,52.0
24,272711,Johan Persson Åhstedt,180,72,51,63,57,42.0
24,275272,Myles Roberts,193,82,54,21,25,30.0
24,275489,Marius Trengereid,175,68,48,54,59,52.0
24,277215,Djovkar Doudaev,185,75,62,54,64,36.0
24,277480,Szymon Gałązka,178,65,45,44,62,55.0
24,277524,Anthony Pantazopoulos,185,81,66,64,62,35.0
24,277531,Theo Chapman,178,74,46,58,83,55.0
24,277980,Assane N'Doye,175,70,51,60,66,51.0
24,278036,Enes Tepecik,174,68,39,43,68,62.0
24,241920,Riley Warland,184,76,68,67,46,51.0
24,255050,Aaron Henry,175,65,39,57,61,47.0
24,255707,Rasmus Cronvall,175,65,48,48,61,46.0
24,257580,Federico Brancolini,192,78,59,22,30,25.0
24,259396,Kieran Ngwenya,183,71,62,53,61,44.0
24,261644,Jack Wills,191,64,36,21,30,21.0
24,266213,Collin Smith,178,78,59,49,62,35.0
24,266321,Chang Woo Park,178,69,45,63,56,46.0
24,266329,Louie Holzman,186,76,65,55,43,46.0
24,268886,Bradley Ihionvien,190,82,69,57,69,50.0
24,269931,Ben Radcliffe,184,68,67,68,63,50.0
24,270001,Salem Al Najdi,178,61,60,53,56,41.0
24,271117,Fynn Talley,191,86,64,22,36,21.0
24,271389,Fabricio Domenico Quaglio Franco,172,80,57,59,58,43.0
24,273529,Alex Bonetig,187,80,73,59,59,48.0
24,275262,Jonah Benedict Sticker,183,74,55,59,52,47.0
24,276514,Stefano Ube,170,68,40,25,29,24.0
24,277353,Josh Thomas,172,68,51,59,76,49.0
24,277667,Ege Bilsel,175,62,37,48,66,49.0
24,277764,Ahmet Kağan Malatyalı,180,73,52,55,71,43.0
24,277828,Alex Ruiz Delgado,184,76,45,27,25,39.0
24,258640,Leonard Grob,181,69,61,67,71,47.0
24,259370,Lewis Webb,185,76,48,19,30,32.0
24,259857,Ayom Majok,182,70,62,55,69,49.0
24,263138,Luca Bolay,176,73,39,50,73,39.0
24,263867,Abdulrahman Salem Alsanbi,184,74,44,28,34,33.0
24,264255,Jason Sraha,196,88,75,62,42,38.0
24,264340,Khalil Ibrahim Alabsi,171,63,48,57,77,43.0
24,271064,Jordan Yamoah Amissah,198,97,60,28,37,35.0
24,271429,Christie Ward,178,66,60,58,60,56.0
24,271636,Mohammed Issa Al Yami,178,69,64,72,59,46.0
24,271957,Hubert Dawid Idasiak,188,82,56,19,36,22.0
24,274193,Fady Azzkoul Askoul,182,65,38,26,39,41.0
24,275717,Alan Rodriguez,178,69,46,44,53,55.0
24,276340,Josef Gottmeier,171,62,51,55,73,51.0
24,276966,Laurence Shala,189,82,39,17,30,37.0
24,277292,Naïm Van Attenhoven,187,65,35,23,39,33.0
24,243102,王献钧,188,80,59,47,73,38.0
24,253154,Oskar van Hattum,183,78,71,51,67,43.0
24,260743,Hunter Sulte,201,89,72,18,24,25.0
24,266332,Sam Taylor,178,70,49,59,64,49.0
24,269695,Doğukan Kaya,191,83,35,22,29,32.0
24,271396,Lalchungnunga Lalchungnunga,183,75,74,67,51,47.0
24,272755,Jacob Castro,193,86,67,19,37,23.0
24,273692,Kofi Balmer,183,80,63,57,57,49.0
24,273841,Ali Auglah,175,70,55,49,78,49.0
24,274450,Adam Wells,184,75,67,56,51,38.0
24,274535,Maximilian Arfsten,185,78,63,62,58,52.0
24,275257,Juan Manuel Romero Báez,179,67,56,51,54,41.0
24,275486,Max Schneider,187,83,75,58,50,41.0
24,276172,Loïc Lüthi,187,85,65,64,59,38.0
24,276800,Daniel Winkler,189,79,60,63,56,49.0
24,277045,Ronald Sithole,183,79,64,68,67,50.0
24,277379,Charlie Pegrum,170,67,36,55,68,57.0
24,277686,Erik Ansok Frøysa,194,81,68,60,45,46.0
24,278087,Matei Ilie,185,75,62,57,49,45.0
24,239430,Noah Blasucci,175,67,34,36,75,52.0
24,253447,Luke Đuzel,182,71,40,62,66,52.0
24,254979,Dong Hwan Min,187,78,64,16,24,26.0
24,262016,Danny Norris,177,65,49,54,70,51.0
24,262325,Rhys Byrne,180,80,57,45,59,30.0
24,266718,Kiyan Nassiri,174,65,53,53,71,49.0
24,273535,Bryant Bilongo,180,62,38,64,51,37.0
24,275279,Emmanuel Iwe,178,69,53,57,59,48.0
24,276031,Lewis Thomas,188,83,58,26,21,25.0
24,276185,Isaías Enmanuel Gavilán Romero,171,67,42,50,62,45.0
24,276354,Jan Krzywański,189,85,60,32,34,33.0
24,276744,Răzvan Andrei Tănasă,175,72,52,59,70,50.0
24,276766,Sharafi Al Saleem,165,62,49,62,59,42.0
24,277189,Javier Otero,198,80,60,23,27,31.0
24,277516,Jack Shepherd,189,83,71,57,49,39.0
24,277618,Adams Friday,174,72,53,59,76,47.0
24,277829,Rubén de Gea Abril,193,81,58,25,29,32.0
24,278103,Diego Campo González,176,65,50,57,51,48.0
24,245036,赵剑非,184,80,73,52,65,41.0
24,245160,何朕宇,181,85,50,56,76,42.0
